Match_ID,Innings,Batting_Team,Bowling_Team,Venue,Match_Format,Batsman_Name,Bowler_Name,Runs_Scored,Balls_Faced,Fours,Sixes,Total_Boundaries,Strike_Rate_Calc,Wickets_Taken,Overs_Numeric,Economy_Rate,Dismissal_Type,Player_Role,Match_Date_Clean,Match_Month,Match_Year
30991,1,England,Bangladesh,Delhi,T20,Faf,Rashid,-6,15,24,6,132,-40,3,,,Hit Wicket,Batsman,2021-05-10,2021-05,2021
42251,1,South Africa,South Africa,Chennai,ODI,Faf,Shami,37,97,19,0,76,38.14,-1,,,Run Out,Batsman,,,
73010,2,West Indies,Australia,Johannesburg,Test,Kohli,Joseph,144,73,10,0,40,197.26,0,,,Hit Wicket,All-Rounder,,,
90693,2,Pakistan,South Africa,Johannesburg,ODI,Nabi,Bumrah,71,87,21,7,126,81.61,2,,,LBW,Batsman,2021-05-10,2021-05,2021
27300,2,Australia,Afghanistan,Kolkata,ODI,Warner,Rashid,65,137,1,4,28,47.45,6,5.912401873,-0.68,Unknown,,2021-05-10,2021-05,2021
56237,1,India,New Zealand,Sydney,T20,Warner,Rabada,59,89,18,1,78,66.29,1,,,Not Out,Bowler,,,
54911,2,Sri Lanka,India,Mumbai,ODI,Russell,Rashid,176,62,0,11,66,283.87,-1,5.912401873,9.98,Caught,Bowler,2021-05-10,2021-05,2021
44477,2,West Indies,England,London,ODI,Warner,Rashid,118,67,16,7,106,176.12,2,,,Stumped,,2021-05-10,2021-05,2021
17977,1,New Zealand,Sri Lanka,Sydney,T20,Smith,Malinga,160,92,21,7,126,173.91,-1,,,Stumped,Bowler,,,
19708,2,West Indies,West Indies,Mumbai,T20,Babar,Joseph,-10,10,5,6,56,-100,5,5.912401873,-0.68,Bowled,Bowler,,,
84950,1,Pakistan,Bangladesh,Melbourne,Test,Warner,Southee,153,83,4,6,52,184.34,2,,,Run Out,All-Rounder,,,
73664,2,New Zealand,Pakistan,Melbourne,T20,Nabi,Rabada,145,87,16,9,118,166.67,-1,,,Not Out,Batsman,2020-01-01,2020-01,2020
41639,2,Australia,New Zealand,Sydney,ODI,Root,Bumrah,-2,94,9,1,42,-2.13,1,5.912401873,10.82,Caught,Bowler,2020-01-01,2020-01,2020
90079,2,Afghanistan,Afghanistan,Melbourne,T20,Russell,Rashid,41,68,17,9,122,60.29,2,,,LBW,Batsman,,,
62804,1,South Africa,West Indies,London,ODI,Williamson,Starc,11,86,8,3,50,12.79,-1,5.912401873,13.02,Bowled,,,,
28946,1,Sri Lanka,Sri Lanka,Sydney,T20,Smith,Joseph,160,55,6,8,72,290.91,6,,,Caught,Batsman,,,
84036,2,New Zealand,Afghanistan,Chennai,Test,Kohli,Joseph,97,65,15,10,120,149.23,1,5.912401873,16.74,Caught,All-Rounder,,,
63769,2,India,Australia,Mumbai,Test,Kohli,Starc,122,21,10,10,100,580.95,5,,,Caught,All-Rounder,2021-05-10,2021-05,2021
47399,2,England,New Zealand,Johannesburg,ODI,Nabi,Malinga,67,32,12,8,96,209.38,5,5.912401873,6.93,Stumped,Bowler,2020-01-01,2020-01,2020
91007,1,South Africa,Bangladesh,London,Test,Root,Starc,116,124,7,1,34,93.55,4,,,Run Out,Bowler,,,
92336,2,West Indies,India,Delhi,ODI,Williamson,Rabada,1,4,23,9,146,25,1,,,Unknown,,2021-05-10,2021-05,2021
75021,1,India,India,Chennai,T20,Rohit,Starc,156,12,0,1,6,1300,1,,,Not Out,,,,
94447,1,Afghanistan,India,London,Test,Faf,Rabada,42,144,12,13,126,29.17,6,5.912401873,4.9,Unknown,Batsman,,,
72723,1,West Indies,Pakistan,Chennai,T20,Faf,Woakes,43,42,11,1,50,102.38,-1,,,Stumped,All-Rounder,2020-01-01,2020-01,2020
80834,1,India,Australia,Johannesburg,T20,Faf,Rabada,35,83,19,4,100,42.17,2,,,Not Out,All-Rounder,,,
85267,2,Australia,Sri Lanka,,ODI,Smith,Joseph,7,121,11,13,122,5.79,3,,,Bowled,Batsman,2021-05-10,2021-05,2021
80686,1,Pakistan,Pakistan,Johannesburg,ODI,Williamson,Starc,-4,139,14,12,128,-2.88,3,5.912401873,3.72,LBW,All-Rounder,2021-05-10,2021-05,2021
48328,1,New Zealand,Sri Lanka,Sydney,Test,Rohit,Rabada,91,120,2,7,50,75.83,6,,,Caught,Batsman,2020-01-01,2020-01,2020
14296,1,India,Afghanistan,Kolkata,T20,Rohit,Starc,159,55,6,2,36,289.09,2,,,Bowled,Batsman,,,
28461,1,Sri Lanka,Australia,Chennai,T20,Kohli,Rashid,41,28,18,8,120,146.43,1,,,Not Out,,2021-05-10,2021-05,2021
68612,2,West Indies,England,Mumbai,T20,Faf,Rashid,55,24,23,0,92,229.17,-1,5.912401873,7.61,Run Out,All-Rounder,,,
88837,1,West Indies,India,Sydney,Test,Russell,Afridi,-10,10,5,4,44,-100,0,,,Stumped,All-Rounder,2021-05-10,2021-05,2021
82179,1,West Indies,West Indies,Mumbai,T20,Root,Rabada,6,138,2,7,50,4.35,6,,,Run Out,,2020-01-01,2020-01,2020
46006,2,Australia,New Zealand,Melbourne,T20,Root,Joseph,94,95,0,13,78,98.95,0,,,Run Out,Bowler,,,
31090,2,Australia,Afghanistan,Kolkata,T20,Williamson,Afridi,62,37,7,1,34,167.57,1,5.912401873,2.37,Bowled,,2020-01-01,2020-01,2020
22312,2,India,Afghanistan,Auckland,T20,Russell,Woakes,110,116,14,5,86,94.83,2,5.912401873,10.99,Bowled,Batsman,,,
29704,1,Afghanistan,Sri Lanka,,Test,Rohit,Starc,36,81,7,2,40,44.44,6,,,Bowled,,,,
54601,1,Australia,Pakistan,,Test,Babar,Southee,61,120,12,8,96,50.83,-1,,,Run Out,All-Rounder,2021-05-10,2021-05,2021
37876,1,England,Pakistan,Johannesburg,T20,Smith,Southee,142,78,11,6,80,182.05,2,,,Hit Wicket,Bowler,,,
55529,1,Australia,Afghanistan,Chennai,T20,Russell,Rashid,175,43,24,10,156,406.98,1,,,Not Out,Batsman,,,
45433,1,South Africa,Afghanistan,Kolkata,Test,Kohli,Starc,65,18,6,8,72,361.11,5,5.912401873,-0.34,Caught,Bowler,2020-01-01,2020-01,2020
77885,2,Pakistan,Bangladesh,,Test,Williamson,Shami,65,36,15,5,90,180.56,-1,5.912401873,5.07,Bowled,,,,
23144,1,Sri Lanka,India,Delhi,Test,Faf,Bumrah,22,132,23,12,164,16.67,6,,,Hit Wicket,,,,
61988,2,Sri Lanka,Sri Lanka,Melbourne,ODI,Rohit,Rashid,163,3,0,8,48,5433.33,4,,,Stumped,Bowler,2020-01-01,2020-01,2020
26880,1,Sri Lanka,Pakistan,Kolkata,Test,Faf,Rabada,71,0,0,1,6,,3,,,Bowled,Batsman,2021-05-10,2021-05,2021
43153,1,South Africa,Pakistan,Delhi,Test,Russell,Afridi,153,125,22,14,172,122.4,2,5.912401873,-0.34,Stumped,Bowler,,,
61401,1,Afghanistan,Bangladesh,,Test,Kohli,Southee,29,16,6,13,102,181.25,2,,,Bowled,Bowler,,,
69808,1,Pakistan,New Zealand,Sydney,T20,Russell,Starc,93,99,2,9,62,93.94,1,5.912401873,16.58,Not Out,Batsman,2020-01-01,2020-01,2020
41774,1,Bangladesh,South Africa,Delhi,Test,Nabi,Woakes,121,49,21,1,90,246.94,2,,,Not Out,,,,
23699,2,Pakistan,West Indies,Kolkata,T20,Kohli,Bumrah,29,113,5,3,38,25.66,6,,,Bowled,Batsman,2020-01-01,2020-01,2020
22098,1,South Africa,Australia,Auckland,T20,Warner,Starc,80,35,5,4,44,228.57,1,,,LBW,All-Rounder,,,
51412,2,Bangladesh,Sri Lanka,London,T20,Kohli,Shami,82,0,3,9,66,,4,,,Caught,Bowler,2020-01-01,2020-01,2020
55520,1,England,Australia,Mumbai,T20,Russell,Rabada,-9,119,8,14,116,-7.56,4,,,Run Out,,,,
81564,2,Sri Lanka,South Africa,,Test,Russell,Southee,1,28,19,8,124,3.57,4,,,Stumped,Batsman,2021-05-10,2021-05,2021
91786,1,India,England,Melbourne,ODI,Nabi,Shami,169,65,19,1,82,260,6,,,Caught,,2020-01-01,2020-01,2020
24508,2,Australia,West Indies,Johannesburg,T20,Warner,Southee,162,35,14,7,98,462.86,5,,,LBW,Batsman,2020-01-01,2020-01,2020
84918,2,Australia,New Zealand,Chennai,Test,Nabi,Starc,115,61,4,4,40,188.52,3,,,Not Out,Batsman,,,
75259,2,South Africa,New Zealand,London,Test,Nabi,Rabada,94,147,14,8,104,63.95,6,5.912401873,16.74,LBW,,,,
40568,1,Australia,England,Melbourne,ODI,Root,Malinga,136,82,17,4,92,165.85,1,,,Bowled,,2021-05-10,2021-05,2021
44804,2,Pakistan,West Indies,Delhi,ODI,Smith,Shami,100,53,5,12,92,188.68,1,,,Stumped,Bowler,2020-01-01,2020-01,2020
53761,2,India,Sri Lanka,Melbourne,T20,Root,Joseph,8,81,6,11,90,9.88,-1,,,Caught,,2021-05-10,2021-05,2021
41960,1,New Zealand,South Africa,,ODI,Russell,Malinga,74,106,2,1,14,69.81,5,,,Stumped,All-Rounder,2021-05-10,2021-05,2021
64412,2,Afghanistan,Afghanistan,Johannesburg,ODI,Root,Bumrah,35,140,19,7,118,25,4,5.912401873,7.27,Not Out,,2020-01-01,2020-01,2020
39568,2,India,Sri Lanka,Sydney,T20,Warner,Rashid,75,46,4,0,16,163.04,6,,,Stumped,,2021-05-10,2021-05,2021
63857,2,Australia,Afghanistan,Sydney,Test,Smith,Bumrah,26,74,11,2,56,35.14,4,5.912401873,12.18,Unknown,Batsman,,,
60526,2,Pakistan,Australia,Kolkata,ODI,Babar,Rashid,92,112,0,3,18,82.14,2,5.912401873,-1.01,Not Out,All-Rounder,,,
35159,1,Pakistan,New Zealand,Johannesburg,ODI,Russell,Woakes,129,127,23,13,170,101.57,6,5.912401873,16.74,Unknown,All-Rounder,,,
93767,2,West Indies,South Africa,Kolkata,Test,Russell,Malinga,25,54,19,9,130,46.3,1,,,Unknown,All-Rounder,,,
92656,2,South Africa,New Zealand,Sydney,ODI,Kohli,Malinga,54,43,4,6,52,125.58,1,,,Run Out,All-Rounder,2021-05-10,2021-05,2021
73325,2,Afghanistan,Bangladesh,Chennai,T20,Williamson,Southee,175,20,3,11,78,875,-1,,,Bowled,All-Rounder,2021-05-10,2021-05,2021
91704,1,Pakistan,England,,Test,Babar,Southee,-4,52,17,2,80,-7.69,-1,,,Not Out,Batsman,2020-01-01,2020-01,2020
81128,2,South Africa,Afghanistan,Auckland,ODI,Root,Starc,95,123,24,13,174,77.24,4,5.912401873,16.07,LBW,Bowler,2021-05-10,2021-05,2021
32949,1,Sri Lanka,Bangladesh,London,ODI,Kohli,Shami,129,120,16,0,64,107.5,2,,,Run Out,,,,
50305,2,West Indies,West Indies,London,T20,Root,Woakes,149,86,16,3,82,173.26,-1,5.912401873,0.85,LBW,,,,
19696,2,West Indies,South Africa,,T20,Smith,Woakes,178,95,7,7,70,187.37,2,,,Caught,,2021-05-10,2021-05,2021
38645,1,India,South Africa,Chennai,Test,Kohli,Southee,142,12,13,12,124,1183.33,4,,,Unknown,Bowler,2020-01-01,2020-01,2020
75971,2,Pakistan,Sri Lanka,,T20,Warner,Rashid,68,5,0,14,84,1360,2,5.912401873,4.9,Unknown,Batsman,,,
31839,1,Pakistan,Pakistan,,ODI,Williamson,Bumrah,30,0,13,1,58,,0,5.912401873,10.82,Hit Wicket,All-Rounder,,,
54023,2,Sri Lanka,England,,T20,Williamson,Starc,91,135,14,14,140,67.41,0,5.912401873,4.9,Run Out,Batsman,,,
37386,1,New Zealand,England,Chennai,ODI,Rohit,Joseph,124,55,10,6,76,225.45,1,,,LBW,Bowler,,,
18351,2,Bangladesh,West Indies,Auckland,Test,Williamson,Shami,100,86,5,1,26,116.28,2,,,Unknown,,2020-01-01,2020-01,2020
21649,1,Pakistan,Afghanistan,Chennai,T20,Root,Woakes,35,110,18,0,72,31.82,5,,,Stumped,,2021-05-10,2021-05,2021
62033,1,Bangladesh,India,Sydney,T20,Root,Shami,165,149,5,14,104,110.74,2,,,Hit Wicket,All-Rounder,2020-01-01,2020-01,2020
12195,1,New Zealand,West Indies,Delhi,ODI,Warner,Southee,78,16,10,13,118,487.5,0,,,Hit Wicket,Bowler,2020-01-01,2020-01,2020
62186,2,Australia,Bangladesh,Kolkata,ODI,Root,Bumrah,179,145,23,8,140,123.45,4,,,Stumped,Batsman,,,
79205,1,India,India,Chennai,Test,Smith,Afridi,101,44,16,9,118,229.55,-1,,,Unknown,Bowler,2021-05-10,2021-05,2021
81142,2,Afghanistan,Bangladesh,London,ODI,Babar,Joseph,150,53,0,2,12,283.02,-1,,,Bowled,Batsman,,,
80143,1,West Indies,Pakistan,Kolkata,Test,Faf,Joseph,58,38,13,11,118,152.63,-1,,,Not Out,Bowler,,,
82367,2,Bangladesh,New Zealand,,Test,Russell,Woakes,83,64,5,5,50,129.69,6,5.912401873,15.22,LBW,Batsman,,,
65506,2,India,Bangladesh,Delhi,Test,Root,Starc,55,94,23,1,98,58.51,2,5.912401873,3.89,Run Out,,,,
55702,1,Pakistan,India,Delhi,ODI,Warner,Woakes,174,143,3,8,60,121.68,0,,,Caught,Bowler,2021-05-10,2021-05,2021
29195,1,Australia,Pakistan,Chennai,ODI,Smith,Woakes,151,25,23,1,98,604,4,5.912401873,6.43,Unknown,Batsman,2020-01-01,2020-01,2020
53809,2,Australia,Australia,Chennai,ODI,Babar,Rashid,67,52,2,4,32,128.85,5,,,Stumped,,2021-05-10,2021-05,2021
55160,1,Sri Lanka,India,Delhi,T20,Smith,Southee,28,116,5,4,44,24.14,5,,,Run Out,,,,
95060,1,Afghanistan,Pakistan,Melbourne,T20,Faf,Bumrah,74,23,3,9,66,321.74,5,,,Unknown,Batsman,2020-01-01,2020-01,2020
18791,1,South Africa,England,Melbourne,T20,Smith,Malinga,179,43,23,5,122,416.28,3,,,Not Out,,,,
76858,1,Australia,West Indies,Delhi,Test,Williamson,Rabada,173,22,5,13,98,786.36,0,5.912401873,16.07,Bowled,Bowler,,,
66852,1,India,India,Melbourne,T20,Smith,Shami,108,125,18,11,138,86.4,1,5.912401873,5.92,Bowled,,,,
32027,2,India,New Zealand,Mumbai,T20,Babar,Southee,14,74,21,4,108,18.92,-1,,,Unknown,Bowler,2021-05-10,2021-05,2021
18223,2,Pakistan,Pakistan,Delhi,T20,Williamson,Joseph,154,54,20,7,122,285.19,-1,5.912401873,12.85,Caught,,,,
83390,1,Pakistan,Pakistan,Delhi,T20,Russell,Southee,173,69,8,14,116,250.72,4,,,Stumped,,,,
11392,2,Australia,England,,Test,Warner,Starc,28,109,9,10,96,25.69,2,5.912401873,4.23,Not Out,All-Rounder,,,
47312,1,Australia,Australia,Sydney,Test,Faf,Bumrah,58,68,12,10,108,85.29,1,,,LBW,Batsman,,,
83539,2,Pakistan,Pakistan,Chennai,ODI,Faf,Rashid,34,114,15,8,108,29.82,4,5.912401873,0.68,Not Out,,2021-05-10,2021-05,2021
15904,2,Bangladesh,Sri Lanka,Kolkata,ODI,Kohli,Woakes,55,63,11,8,92,87.3,0,,,Hit Wicket,Bowler,,,
13934,1,New Zealand,Sri Lanka,Kolkata,Test,Faf,Malinga,88,141,17,6,104,62.41,4,,,LBW,Batsman,2020-01-01,2020-01,2020
88182,2,India,India,Delhi,Test,Babar,Woakes,101,29,7,1,34,348.28,2,,,Unknown,Bowler,,,
66167,2,Bangladesh,Afghanistan,Kolkata,Test,Warner,Rashid,137,131,1,12,76,104.58,3,,,Stumped,Batsman,,,
17328,2,South Africa,England,Melbourne,ODI,Root,Rabada,127,5,0,2,12,2540,-1,,,Caught,All-Rounder,2020-01-01,2020-01,2020
61391,1,Afghanistan,Pakistan,Mumbai,T20,Root,Bumrah,93,38,4,4,40,244.74,3,,,Caught,All-Rounder,,,
10475,2,New Zealand,England,Sydney,T20,Rohit,Rabada,-5,145,8,1,38,-3.45,4,5.912401873,6.6,Bowled,Bowler,2020-01-01,2020-01,2020
87961,1,Sri Lanka,New Zealand,Melbourne,Test,Williamson,Bumrah,95,50,14,13,134,190,-1,,,Hit Wicket,,2021-05-10,2021-05,2021
61710,1,Afghanistan,Sri Lanka,Johannesburg,ODI,Faf,Bumrah,150,102,24,12,168,147.06,-1,,,LBW,Batsman,,,
53976,2,New Zealand,Pakistan,,Test,Williamson,Starc,67,105,22,7,130,63.81,6,,,Hit Wicket,Batsman,,,
84201,1,England,Sri Lanka,Chennai,ODI,Warner,Rashid,104,56,9,3,54,185.71,1,,,Bowled,All-Rounder,2021-05-10,2021-05,2021
67840,1,Afghanistan,New Zealand,Kolkata,T20,Rohit,Rashid,143,60,15,6,96,238.33,1,,,LBW,Batsman,,,
67453,1,Australia,India,Auckland,T20,Nabi,Woakes,50,144,23,4,116,34.72,2,,,Run Out,Batsman,2020-01-01,2020-01,2020
10801,2,Australia,India,London,Test,Russell,Shami,67,37,21,8,132,181.08,1,5.912401873,16.74,Run Out,,2021-05-10,2021-05,2021
44265,1,England,Pakistan,Sydney,T20,Russell,Rabada,153,88,11,13,122,173.86,-1,,,Unknown,Bowler,,,
27764,2,New Zealand,Sri Lanka,Johannesburg,Test,Warner,Rashid,51,112,17,9,122,45.54,5,5.912401873,13.53,Caught,,2020-01-01,2020-01,2020
36078,2,India,Pakistan,,ODI,Faf,Afridi,97,36,23,2,104,269.44,0,,,Not Out,All-Rounder,2020-01-01,2020-01,2020
40702,1,England,Sri Lanka,London,Test,Rohit,Malinga,103,144,13,3,70,71.53,-1,5.912401873,6.77,LBW,,,,
19509,1,Australia,New Zealand,Chennai,ODI,Babar,Shami,140,90,3,5,42,155.56,0,,,Unknown,Batsman,2020-01-01,2020-01,2020
33087,2,Pakistan,Pakistan,Chennai,Test,Rohit,Southee,69,30,2,10,68,230,4,5.912401873,11.67,Unknown,All-Rounder,2020-01-01,2020-01,2020
58554,2,India,Afghanistan,London,Test,Root,Woakes,78,13,1,6,40,600,4,,,Caught,All-Rounder,,,
26411,1,England,Bangladesh,Johannesburg,ODI,Babar,Woakes,96,35,13,7,94,274.29,4,,,Bowled,Batsman,,,
80568,1,Pakistan,India,Johannesburg,T20,Russell,Woakes,159,85,8,7,74,187.06,1,,,Unknown,Batsman,2020-01-01,2020-01,2020
35835,2,South Africa,Sri Lanka,Melbourne,ODI,Nabi,Woakes,147,120,19,0,76,122.5,3,,,Hit Wicket,Batsman,2021-05-10,2021-05,2021
47351,2,Pakistan,India,Auckland,Test,Warner,Shami,142,4,12,5,78,3550,3,5.912401873,4.23,Not Out,Bowler,,,
86727,1,South Africa,New Zealand,Sydney,T20,Babar,Starc,84,39,0,11,66,215.38,1,5.912401873,10.15,Not Out,All-Rounder,2020-01-01,2020-01,2020
74464,2,India,Sri Lanka,,ODI,Faf,Malinga,112,87,13,0,52,128.74,4,5.912401873,13.87,Unknown,All-Rounder,,,
56457,2,Bangladesh,New Zealand,Delhi,ODI,Kohli,Rashid,134,149,9,0,36,89.93,6,5.912401873,7.27,Bowled,Batsman,2020-01-01,2020-01,2020
12010,2,Australia,Pakistan,London,T20,Kohli,Afridi,79,13,1,12,76,607.69,6,5.912401873,15.73,Bowled,,2021-05-10,2021-05,2021
29515,1,New Zealand,Bangladesh,Kolkata,T20,Kohli,Rashid,-5,34,13,11,118,-14.71,3,5.912401873,16.24,Bowled,Batsman,2020-01-01,2020-01,2020
30704,2,Australia,Bangladesh,Auckland,ODI,Rohit,Afridi,128,103,19,13,154,124.27,4,5.912401873,2.88,Unknown,,2021-05-10,2021-05,2021
87875,1,Australia,Australia,Melbourne,ODI,Russell,Afridi,-10,71,23,3,110,-14.08,0,5.912401873,15.56,Run Out,Bowler,,,
83316,1,Bangladesh,India,,Test,Babar,Southee,66,30,4,10,76,220,3,,,Caught,Batsman,2020-01-01,2020-01,2020
18923,1,England,Bangladesh,London,ODI,Nabi,Joseph,5,20,18,14,156,25,0,5.912401873,-1.52,LBW,All-Rounder,,,
90121,2,Bangladesh,Sri Lanka,Melbourne,T20,Smith,Bumrah,64,133,1,8,52,48.12,1,,,Hit Wicket,All-Rounder,,,
69351,1,Australia,Afghanistan,Mumbai,ODI,Babar,Shami,75,8,3,9,66,937.5,1,,,Not Out,Bowler,2020-01-01,2020-01,2020
32951,1,India,Australia,Sydney,T20,Russell,Malinga,89,29,17,11,134,306.9,3,,,LBW,All-Rounder,,,
28473,1,India,South Africa,Delhi,Test,Williamson,Malinga,56,107,15,1,66,52.34,5,,,Not Out,All-Rounder,,,
48308,2,Sri Lanka,South Africa,Kolkata,T20,Nabi,Woakes,144,17,7,3,46,847.06,5,,,Hit Wicket,Batsman,,,
51939,2,Bangladesh,Sri Lanka,Melbourne,T20,Rohit,Starc,69,29,22,5,118,237.93,-1,,,Caught,Batsman,2021-05-10,2021-05,2021
56486,2,India,Australia,Sydney,T20,Nabi,Bumrah,90,83,10,10,100,108.43,2,5.912401873,9.98,Unknown,,2021-05-10,2021-05,2021
71762,2,England,West Indies,Kolkata,ODI,Warner,Shami,16,59,15,7,102,27.12,3,,,Unknown,Bowler,,,
14420,2,Pakistan,West Indies,Melbourne,ODI,Nabi,Starc,-9,122,10,1,46,-7.38,1,,,Caught,Batsman,2020-01-01,2020-01,2020
98398,2,Bangladesh,South Africa,Delhi,ODI,Root,Starc,37,9,13,11,118,411.11,1,,,Unknown,,2020-01-01,2020-01,2020
63869,2,Sri Lanka,Australia,Auckland,T20,Faf,Bumrah,14,140,3,0,12,10,1,5.912401873,11.84,Caught,All-Rounder,,,
76116,1,South Africa,Sri Lanka,Chennai,ODI,Rohit,Woakes,153,40,13,2,64,382.5,2,,,Caught,Batsman,2021-05-10,2021-05,2021
36873,1,Sri Lanka,Pakistan,Kolkata,ODI,Babar,Afridi,78,1,11,14,128,7800,2,5.912401873,14.88,Not Out,,,,
68854,2,Australia,England,Sydney,T20,Faf,Shami,92,118,13,0,52,77.97,-1,,,Unknown,All-Rounder,,,
59337,2,Sri Lanka,Sri Lanka,Mumbai,T20,Rohit,Malinga,74,4,12,9,102,1850,2,5.912401873,14.71,Unknown,All-Rounder,,,
11766,1,India,Sri Lanka,Johannesburg,ODI,Kohli,Southee,27,36,8,10,92,75,1,5.912401873,-1.18,Bowled,All-Rounder,2021-05-10,2021-05,2021
62727,2,New Zealand,India,,ODI,Nabi,Southee,157,60,5,0,20,261.67,3,,,Hit Wicket,Bowler,,,
34406,2,Bangladesh,Sri Lanka,Chennai,ODI,Smith,Joseph,1,57,7,4,52,1.75,2,,,Stumped,All-Rounder,2020-01-01,2020-01,2020
55486,1,Sri Lanka,Afghanistan,Delhi,Test,Rohit,Malinga,146,11,19,9,130,1327.27,1,,,LBW,Batsman,2021-05-10,2021-05,2021
93728,2,South Africa,South Africa,Delhi,ODI,Faf,Shami,60,40,5,14,104,150,3,,,Not Out,All-Rounder,,,
27800,2,England,Sri Lanka,Mumbai,T20,Smith,Malinga,110,27,9,8,84,407.41,5,,,Not Out,,2021-05-10,2021-05,2021
72275,1,Sri Lanka,Bangladesh,,ODI,Rohit,Rashid,146,35,5,6,56,417.14,2,,,LBW,Batsman,2021-05-10,2021-05,2021
64557,2,West Indies,Afghanistan,Chennai,Test,Williamson,Bumrah,85,93,4,4,40,91.4,2,,,LBW,Batsman,2021-05-10,2021-05,2021
81518,2,Afghanistan,Sri Lanka,Chennai,Test,Kohli,Rashid,64,41,3,3,30,156.1,0,,,Hit Wicket,,,,
13644,2,Sri Lanka,Afghanistan,,Test,Warner,Joseph,26,37,10,14,124,70.27,4,,,LBW,,2020-01-01,2020-01,2020
76970,2,India,Australia,,ODI,Kohli,Rashid,68,84,15,4,84,80.95,2,5.912401873,9.98,Run Out,,,,
51276,1,Afghanistan,Pakistan,Sydney,T20,Babar,Starc,55,102,10,4,64,53.92,2,5.912401873,9.81,Not Out,,,,
66311,2,Sri Lanka,New Zealand,,T20,Williamson,Southee,179,122,20,4,104,146.72,-1,5.912401873,2.71,Run Out,,2020-01-01,2020-01,2020
39048,1,Afghanistan,West Indies,Chennai,ODI,Nabi,Afridi,18,70,7,1,34,25.71,4,,,Caught,,2020-01-01,2020-01,2020
69688,2,Australia,South Africa,Delhi,ODI,Babar,Woakes,87,68,20,6,116,127.94,1,,,Caught,All-Rounder,,,
25561,1,Sri Lanka,Australia,Delhi,ODI,Smith,Rabada,106,78,1,7,46,135.9,0,,,Not Out,Bowler,,,
56679,2,South Africa,Pakistan,Delhi,ODI,Rohit,Malinga,88,136,11,10,104,64.71,2,,,Run Out,All-Rounder,2021-05-10,2021-05,2021
41187,1,New Zealand,Bangladesh,Sydney,T20,Rohit,Afridi,63,47,11,14,128,134.04,6,,,Bowled,Bowler,2021-05-10,2021-05,2021
74079,2,New Zealand,Pakistan,Mumbai,Test,Warner,Joseph,87,145,2,4,32,60,1,5.912401873,6.09,Caught,Bowler,,,
26315,2,Afghanistan,Bangladesh,Kolkata,Test,Faf,Joseph,122,114,13,1,58,107.02,5,,,Hit Wicket,Bowler,2021-05-10,2021-05,2021
71429,2,England,Pakistan,Auckland,T20,Root,Malinga,169,11,18,7,114,1536.36,2,,,Unknown,Bowler,2021-05-10,2021-05,2021
79355,2,West Indies,Bangladesh,,ODI,Nabi,Shami,-1,26,0,6,36,-3.85,-1,5.912401873,8.96,Bowled,Batsman,,,
44992,1,England,England,Johannesburg,ODI,Nabi,Afridi,24,120,4,3,34,20,-1,,,Hit Wicket,All-Rounder,,,
11769,2,Australia,Pakistan,Sydney,T20,Williamson,Malinga,52,76,19,7,118,68.42,1,,,Run Out,,2020-01-01,2020-01,2020
12961,2,Australia,Afghanistan,Sydney,T20,Rohit,Rabada,64,125,14,14,140,51.2,5,,,Bowled,Bowler,,,
70125,1,Sri Lanka,West Indies,Johannesburg,Test,Root,Starc,172,116,16,6,100,148.28,3,,,Bowled,,2020-01-01,2020-01,2020
14580,1,Sri Lanka,South Africa,London,T20,Kohli,Rashid,134,115,19,9,130,116.52,6,,,Hit Wicket,,,,
71188,2,Australia,England,London,ODI,Root,Afridi,34,8,3,6,48,425,6,5.912401873,2.88,Bowled,,2020-01-01,2020-01,2020
18842,2,Pakistan,England,Sydney,T20,Williamson,Joseph,54,75,11,10,104,72,5,,,Caught,Batsman,,,
90228,2,South Africa,Pakistan,Delhi,T20,Nabi,Joseph,45,88,2,4,32,51.14,5,,,Bowled,,2020-01-01,2020-01,2020
77442,2,Australia,Australia,Kolkata,T20,Warner,Shami,41,49,22,12,160,83.67,2,,,Caught,Batsman,,,
25883,1,Bangladesh,Sri Lanka,,ODI,Babar,Shami,50,21,22,13,166,238.1,3,,,Stumped,All-Rounder,2021-05-10,2021-05,2021
40512,2,New Zealand,Sri Lanka,,ODI,Faf,Shami,106,4,16,6,100,2650,5,5.912401873,10.49,Hit Wicket,,2020-01-01,2020-01,2020
96638,2,South Africa,West Indies,Delhi,Test,Williamson,Starc,178,14,22,5,118,1271.43,1,5.912401873,15.73,Bowled,,,,
68651,1,Bangladesh,Bangladesh,Kolkata,T20,Warner,Afridi,24,106,16,7,106,22.64,0,,,Stumped,Bowler,2021-05-10,2021-05,2021
39913,1,New Zealand,England,Melbourne,ODI,Nabi,Rashid,2,145,8,0,32,1.38,0,,,Bowled,Batsman,2021-05-10,2021-05,2021
99377,2,West Indies,South Africa,Kolkata,Test,Nabi,Southee,168,118,5,8,68,142.37,2,5.912401873,5.58,Stumped,,,,
63440,2,Sri Lanka,Bangladesh,Kolkata,ODI,Russell,Starc,118,76,22,9,142,155.26,2,,,Run Out,Bowler,2020-01-01,2020-01,2020
66224,1,Bangladesh,Bangladesh,Chennai,Test,Warner,Bumrah,12,14,11,12,116,85.71,0,,,Stumped,Batsman,2021-05-10,2021-05,2021
